date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2011-04-30,30,April,2011,37,Adults,F,Canada,"British Columbia",Bikes,"Road Bikes","Road-650 Black, 60",1,487,783,288,487,775
2011-04-30,30,April,2011,38,Adults,M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,1335,2171,3506
2011-04-30,30,April,2011,39,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-400-W Silver, 40",1,420,769,249,420,669
2011-04-30,30,April,2011,39,Adults,F,"United States",California,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,1335,2171,3506
2011-04-30,30,April,2011,40,Adults,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 42",2,713,1120,769,1426,2195
2011-04-30,30,April,2011,44,Adults,M,Canada,"British Columbia",Bikes,"Road Bikes","Road-150 Red, 62",4,2171,3578,5485,8684,14169
2011-05-01,1,May,2011,17,Youth,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 38",1,713,1120,385,713,1098
2011-05-01,1,May,2011,17,Youth,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 38",3,713,1120,1154,2139,3293
2011-05-01,1,May,2011,20,Youth,M,"United States",Oregon,Bikes,"Road Bikes","Road-150 Red, 48",2,2171,3578,1812,4342,6154
2011-05-01,1,May,2011,22,Youth,M,"United States",California,Bikes,"Road Bikes","Road-250 Red, 44",3,1519,2443,2625,4557,7182
2011-05-01,1,May,2011,24,Youth,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-250 Black, 52",1,1555,2443,570,1555,2125
2011-05-01,1,May,2011,30,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,1335,2171,3506
2011-05-01,1,May,2011,35,Adults,M,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 48",4,2171,3578,2479,8684,11163
2011-05-01,1,May,2011,36,Adults,F,"United States",California,Bikes,"Road Bikes","Road-650 Red, 62",1,487,783,280,487,767
2011-05-01,1,May,2011,40,Adults,F,"United States",California,Bikes,"Road Bikes","Road-250 Black, 58",1,1555,2443,839,1555,2394
2011-05-01,1,May,2011,42,Adults,M,Australia,Queensland,Bikes,"Road Bikes","Road-350-W Yellow, 48",1,1083,1701,346,1083,1429
2011-05-01,1,May,2011,48,Adults,F,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 40",2,713,1120,769,1426,2195
2011-05-01,1,May,2011,49,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-750 Black, 58",2,344,540,252,688,940
2011-05-02,2,May,2011,19,Youth,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 42",1,713,1120,385,713,1098
2011-05-02,2,May,2011,22,Youth,F,Canada,"British Columbia",Bikes,"Road Bikes","Road-350-W Yellow, 48",1,1083,1701,601,1083,1684
2011-05-02,2,May,2011,33,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-750 Black, 48",3,344,540,556,1032,1588
2011-05-02,2,May,2011,41,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-150 Red, 56",1,2171,3578,942,2171,3113
2011-05-02,2,May,2011,53,Adults,M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 56",2,2171,3578,2671,4342,7013
2011-05-03,3,May,2011,23,Youth,F,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 42",3,713,1120,1154,2139,3293
2011-05-03,3,May,2011,32,"Young Adults",F,Germany,Hessen,Bikes,"Road Bikes","Road-250 Red, 48",2,1519,2443,1506,3038,4544
2011-05-03,3,May,2011,42,Adults,M,"United States",California,Bikes,"Road Bikes","Road-750 Black, 44",1,344,540,185,344,529
2011-05-03,3,May,2011,44,Adults,F,"United States",California,Bikes,"Road Bikes","Road-150 Red, 62",1,2171,3578,1335,2171,3506
2011-05-03,3,May,2011,46,Adults,F,Australia,"South Australia",Bikes,"Road Bikes","Road-750 Black, 48",2,344,540,198,688,886
2011-05-04,4,May,2011,22,Youth,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-150 Red, 44",4,2171,3578,3767,8684,12451
2011-05-04,4,May,2011,22,Youth,M,"United States",California,Bikes,"Road Bikes","Road-250 Red, 44",3,1519,2443,2625,4557,7182
2011-05-04,4,May,2011,27,"Young Adults",F,Canada,"British Columbia",Bikes,"Road Bikes","Road-550-W Yellow, 48",1,713,1120,396,713,1109
2011-05-04,4,May,2011,34,"Young Adults",F,Australia,Victoria,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,656,2171,2827
2011-05-04,4,May,2011,35,Adults,M,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-200 Black, 42",4,1252,2295,2979,5008,7987
2011-05-04,4,May,2011,36,Adults,F,"United States",California,Bikes,"Road Bikes","Road-650 Red, 62",4,487,783,1121,1948,3069
2011-05-04,4,May,2011,38,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-400-W Silver, 42",2,420,769,498,840,1338
2011-05-04,4,May,2011,40,Adults,M,France,Nord,Bikes,"Road Bikes","Road-250 Red, 58",2,1555,2443,1141,3110,4251
2011-05-04,4,May,2011,45,Adults,M,Australia,Queensland,Bikes,"Road Bikes","Road-750 Black, 58",2,344,540,219,688,907
2011-05-04,4,May,2011,48,Adults,F,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 40",1,713,1120,385,713,1098
2011-05-04,4,May,2011,48,Adults,M,Australia,Queensland,Bikes,"Road Bikes","Road-750 Black, 48",1,344,540,110,344,454
2011-05-05,5,May,2011,23,Youth,F,Canada,"British Columbia",Bikes,"Road Bikes","Road-250 Red, 58",1,1555,2443,864,1555,2419
2011-05-05,5,May,2011,35,Adults,F,Germany,Nordrhein-Westfalen,Bikes,"Road Bikes","Road-250 Black, 44",1,1555,2443,570,1555,2125
2011-05-05,5,May,2011,36,Adults,M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 42",3,1252,2295,2991,3756,6747
2011-05-05,5,May,2011,42,Adults,F,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2011-05-05,5,May,2011,44,Adults,M,"United States",Washington,Bikes,"Road Bikes","Road-250 Red, 52",1,1519,2443,387,1519,1906
2011-05-06,6,May,2011,30,"Young Adults",F,"United States",California,Bikes,"Road Bikes","Road-650 Black, 58",1,487,783,280,487,767
2011-05-06,6,May,2011,31,"Young Adults",F,Germany,Nordrhein-Westfalen,Bikes,"Road Bikes","Road-750 Black, 58",1,344,540,126,344,470
2011-05-06,6,May,2011,35,Adults,F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 38",4,1266,2320,2731,5064,7795
2011-05-06,6,May,2011,35,Adults,M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
2011-05-06,6,May,2011,45,Adults,F,Australia,Victoria,Bikes,"Road Bikes","Road-750 Black, 48",1,344,540,83,344,427
2011-05-06,6,May,2011,45,Adults,M,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 56",4,2171,3578,2479,8684,11163
2011-05-06,6,May,2011,49,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-750 Black, 52",1,344,540,126,344,470
2011-05-06,6,May,2011,51,Adults,F,Germany,Saarland,Bikes,"Mountain Bikes","Mountain-200 Silver, 38",2,1266,2320,1273,2532,3805
2011-05-06,6,May,2011,51,Adults,F,"United Kingdom",England,Bikes,"Road Bikes","Road-650 Red, 52",4,487,783,1059,1948,3007
2011-05-07,7,May,2011,32,"Young Adults",F,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Silver, 46",3,1266,2320,3023,3798,6821
2011-05-07,7,May,2011,37,Adults,F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 38",2,1266,2320,1366,2532,3898
2011-05-07,7,May,2011,46,Adults,F,"United States",California,Bikes,"Road Bikes","Road-350-W Yellow, 48",1,1083,1701,584,1083,1667
2011-05-07,7,May,2011,49,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-750 Black, 52",4,344,540,503,1376,1879
2011-05-07,7,May,2011,53,Adults,F,"United States",California,Bikes,"Road Bikes","Road-150 Red, 44",3,2171,3578,4006,6513,10519
2011-05-08,8,May,2011,22,Youth,M,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,620,2171,2791
2011-05-08,8,May,2011,31,"Young Adults",M,France,Yveline,Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,548,2171,2719
2011-05-08,8,May,2011,32,"Young Adults",F,"United States",Oregon,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,906,2171,3077
2011-05-08,8,May,2011,34,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 56",1,2171,3578,1335,2171,3506
2011-05-08,8,May,2011,37,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-200 Silver, 46",3,1266,2320,2257,3798,6055
2011-05-08,8,May,2011,37,Adults,M,"United Kingdom",England,Bikes,"Road Bikes","Road-350-W Yellow, 40",1,1083,1701,550,1083,1633
2011-05-08,8,May,2011,43,Adults,F,Germany,Bayern,Bikes,"Mountain Bikes","Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2011-05-08,8,May,2011,48,Adults,F,Australia,"South Australia",Bikes,"Road Bikes","Road-750 Black, 58",4,344,540,395,1376,1771
2011-05-08,8,May,2011,49,Adults,F,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 44",3,713,1120,1154,2139,3293
2011-05-08,8,May,2011,52,Adults,M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,1335,2171,3506
2011-05-09,9,May,2011,20,Youth,F,"United States",Washington,Bikes,"Road Bikes","Road-250 Red, 52",4,1519,2443,1546,6076,7622
2011-05-09,9,May,2011,24,Youth,F,Australia,Victoria,Bikes,"Road Bikes","Road-550-W Yellow, 40",1,713,1120,172,713,885
2011-05-09,9,May,2011,34,"Young Adults",F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-400-W Silver, 46",3,420,769,678,1260,1938
2011-05-09,9,May,2011,36,Adults,M,Canada,"British Columbia",Bikes,"Road Bikes","Road-750 Black, 44",1,344,540,191,344,535
2011-05-09,9,May,2011,57,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-350-W Yellow, 44",2,1083,1701,794,2166,2960
2011-05-09,9,May,2011,63,Adults,F,"United States",California,Bikes,"Road Bikes","Road-250 Black, 44",1,1555,2443,839,1555,2394
2011-05-10,10,May,2011,26,"Young Adults",M,"United Kingdom",England,Bikes,"Mountain Bikes","Mountain-200 Black, 38",2,1252,2295,1902,2504,4406
2011-05-10,10,May,2011,48,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-650 Black, 44",2,487,783,388,974,1362
2011-05-10,10,May,2011,48,Adults,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 44",2,713,1120,769,1426,2195
2011-05-11,11,May,2011,34,"Young Adults",M,Australia,Victoria,Bikes,"Mountain Bikes","Mountain-200 Black, 42",1,1252,2295,561,1252,1813
2011-05-11,11,May,2011,37,Adults,M,Australia,Victoria,Bikes,"Mountain Bikes","Mountain-200 Silver, 42",2,1266,2320,1134,2532,3666
2011-05-11,11,May,2011,40,Adults,F,"United States",California,Bikes,"Road Bikes","Road-250 Black, 58",4,1555,2443,3357,6220,9577
2011-05-11,11,May,2011,50,Adults,M,"United States",Oregon,Bikes,"Road Bikes","Road-150 Red, 62",2,2171,3578,1812,4342,6154
2011-05-12,12,May,2011,19,Youth,F,Canada,"British Columbia",Bikes,"Road Bikes","Road-150 Red, 62",4,2171,3578,5485,8684,14169
2011-05-12,12,May,2011,19,Youth,F,Germany,Hessen,Bikes,"Road Bikes","Road-350-W Yellow, 44",1,1083,1701,499,1083,1582
2011-05-12,12,May,2011,22,Youth,M,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 52",3,2171,3578,1860,6513,8373
2011-05-12,12,May,2011,23,Youth,F,Australia,Victoria,Bikes,"Road Bikes","Road-250 Black, 44",4,1555,2443,1500,6220,7720
2011-05-12,12,May,2011,26,"Young Adults",F,"United Kingdom",England,Bikes,"Road Bikes","Road-350-W Yellow, 44",4,1083,1701,2200,4332,6532
2011-05-12,12,May,2011,34,"Young Adults",F,Germany,Hamburg,Bikes,"Road Bikes","Road-350-W Yellow, 40",2,1083,1701,998,2166,3164
2011-05-12,12,May,2011,36,Adults,F,France,Nord,Bikes,"Mountain Bikes","Mountain-100 Black, 44",1,1898,3375,1038,1898,2936
2011-05-12,12,May,2011,36,Adults,M,"United Kingdom",England,Bikes,"Road Bikes","Road-750 Black, 48",2,344,540,349,688,1037
2011-05-12,12,May,2011,43,Adults,M,Australia,Queensland,Bikes,"Road Bikes","Road-750 Black, 52",4,344,540,438,1376,1814
2011-05-13,13,May,2011,19,Youth,F,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 48",2,2171,3578,1240,4342,5582
2011-05-13,13,May,2011,20,Youth,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 38",1,713,1120,385,713,1098
2011-05-13,13,May,2011,24,Youth,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-350-W Yellow, 44",4,1083,1701,1587,4332,5919
2011-05-13,13,May,2011,26,"Young Adults",F,France,Yveline,Bikes,"Road Bikes","Road-250 Black, 58",2,1555,2443,603,3110,3713
2011-05-13,13,May,2011,32,"Young Adults",M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2011-05-13,13,May,2011,33,"Young Adults",M,Australia,Victoria,Bikes,"Road Bikes","Road-250 Black, 52",3,1555,2443,1125,4665,5790
2011-05-13,13,May,2011,33,"Young Adults",M,France,"Seine Saint Denis",Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,763,2171,2934
2011-05-13,13,May,2011,35,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-500 Silver, 42",1,308,565,184,308,492
2011-05-13,13,May,2011,35,Adults,M,Australia,Queensland,Bikes,"Road Bikes","Road-350-W Yellow, 40",1,1083,1701,346,1083,1429
2011-05-13,13,May,2011,36,Adults,M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 42",4,1252,2295,3988,5008,8996
2011-05-13,13,May,2011,37,Adults,M,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-200 Black, 38",1,1252,2295,745,1252,1997
2011-05-13,13,May,2011,47,Adults,F,"United States",Washington,Bikes,"Road Bikes","Road-650 Red, 48",1,487,783,124,487,611
2011-05-13,13,May,2011,48,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-550-W Yellow, 38",1,713,1120,261,713,974
2011-05-14,14,May,2011,22,Youth,F,France,"Seine (Paris)",Bikes,"Road Bikes","Road-350-W Yellow, 40",1,1083,1701,312,1083,1395
2011-05-14,14,May,2011,32,"Young Adults",M,Canada,"British Columbia",Bikes,"Mountain Bikes","Mountain-200 Black, 46",4,1252,2295,4080,5008,9088
2011-05-14,14,May,2011,34,"Young Adults",M,France,"Seine Saint Denis",Bikes,"Road Bikes","Road-550-W Yellow, 42",4,713,1120,822,2852,3674
2011-05-14,14,May,2011,34,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 56",1,2171,3578,1335,2171,3506
2011-05-14,14,May,2011,36,Adults,F,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
2011-05-14,14,May,2011,54,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-350-W Yellow, 40",1,1083,1701,397,1083,1480
2011-05-15,15,May,2011,24,Youth,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-350-W Yellow, 44",3,1083,1701,1191,3249,4440
2011-05-15,15,May,2011,30,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,1335,2171,3506
2011-05-15,15,May,2011,36,Adults,M,"United States",California,Bikes,"Road Bikes","Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2011-05-15,15,May,2011,39,Adults,M,Australia,Victoria,Bikes,"Road Bikes","Road-250 Black, 44",4,1555,2443,1500,6220,7720
2011-05-15,15,May,2011,44,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-250 Red, 58",2,1555,2443,1141,3110,4251
2011-05-15,15,May,2011,44,Adults,M,France,Moselle,Bikes,"Road Bikes","Road-250 Red, 58",1,1555,2443,595,1555,2150
2011-05-15,15,May,2011,53,Adults,M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 56",2,2171,3578,2671,4342,7013
2011-05-16,16,May,2011,27,"Young Adults",M,Canada,"British Columbia",Bikes,"Road Bikes","Road-650 Red, 44",1,487,783,288,487,775
2011-05-16,16,May,2011,30,"Young Adults",M,Canada,"British Columbia",Bikes,"Road Bikes","Road-750 Black, 52",4,344,540,762,1376,2138
2011-05-16,16,May,2011,31,"Young Adults",M,France,Loiret,Bikes,"Road Bikes","Road-150 Red, 44",3,2171,3578,3040,6513,9553
2011-05-16,16,May,2011,34,"Young Adults",F,Canada,"British Columbia",Bikes,"Road Bikes","Road-550-W Yellow, 40",1,713,1120,396,713,1109
2011-05-16,16,May,2011,35,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-500 Silver, 42",1,308,565,184,308,492
2011-05-16,16,May,2011,35,Adults,F,Australia,Queensland,Bikes,"Road Bikes","Road-350-W Yellow, 44",1,1083,1701,346,1083,1429
2011-05-16,16,May,2011,36,Adults,F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-200 Silver, 42",3,1266,2320,2257,3798,6055
2011-05-16,16,May,2011,41,Adults,F,France,Nord,Bikes,"Road Bikes","Road-250 Black, 52",1,1555,2443,570,1555,2125
2011-05-16,16,May,2011,41,Adults,F,"United States",California,Bikes,"Road Bikes","Road-750 Black, 52",3,344,540,556,1032,1588
2011-05-16,16,May,2011,42,Adults,F,"United States",California,Bikes,"Road Bikes","Road-250 Black, 52",4,1555,2443,3357,6220,9577
2011-05-16,16,May,2011,43,Adults,M,"United States",California,Bikes,"Road Bikes","Road-150 Red, 52",3,2171,3578,4006,6513,10519
2011-05-17,17,May,2011,22,Youth,F,"United States",California,Bikes,"Road Bikes","Road-750 Black, 44",3,344,540,556,1032,1588
2011-05-17,17,May,2011,27,"Young Adults",F,Canada,"British Columbia",Bikes,"Road Bikes","Road-550-W Yellow, 48",1,713,1120,396,713,1109
2011-05-17,17,May,2011,27,"Young Adults",F,Germany,Bayern,Bikes,"Mountain Bikes","Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2011-05-17,17,May,2011,27,"Young Adults",F,"United Kingdom",England,Bikes,"Mountain Bikes","Mountain-200 Silver, 38",4,1266,2320,3845,5064,8909
2011-05-17,17,May,2011,32,"Young Adults",F,Australia,"New South Wales",Bikes,"Mountain Bikes","Mountain-400-W Silver, 40",1,420,769,249,420,669
2011-05-17,17,May,2011,32,"Young Adults",F,France,"Loir et Cher",Bikes,"Road Bikes","Road-150 Red, 56",2,2171,3578,2027,4342,6369
2011-05-17,17,May,2011,33,"Young Adults",M,"United States",California,Bikes,"Road Bikes","Road-750 Black, 48",1,344,540,185,344,529
2011-05-17,17,May,2011,47,Adults,F,"United States",California,Bikes,"Road Bikes","Road-350-W Yellow, 42",4,1083,1701,2336,4332,6668
2011-05-17,17,May,2011,54,Adults,F,"United States",California,Bikes,"Road Bikes","Road-650 Red, 62",4,487,783,1121,1948,3069
2011-05-18,18,May,2011,20,Youth,M,Germany,Bayern,Bikes,"Road Bikes","Road-750 Black, 44",2,344,540,381,688,1069
2011-05-18,18,May,2011,24,Youth,F,Australia,Queensland,Bikes,"Road Bikes","Road-550-W Yellow, 42",1,713,1120,228,713,941
2011-05-18,18,May,2011,27,"Young Adults",F,Canada,"British Columbia",Bikes,"Road Bikes","Road-550-W Yellow, 48",1,713,1120,396,713,1109
2011-05-18,18,May,2011,29,"Young Adults",F,Germany,Saarland,Bikes,"Road Bikes","Road-350-W Yellow, 42",3,1083,1701,935,3249,4184
2011-05-18,18,May,2011,33,"Young Adults",F,Germany,Saarland,Bikes,"Road Bikes","Road-150 Red, 44",1,2171,3578,763,2171,2934
2011-05-18,18,May,2011,34,"Young Adults",M,Canada,"British Columbia",Bikes,"Mountain Bikes","Mountain-500 Black, 44",3,295,540,719,885,1604
2011-05-18,18,May,2011,41,Adults,F,France,Yveline,Bikes,"Road Bikes","Road-250 Red, 58",1,1555,2443,302,1555,1857
2011-05-18,18,May,2011,45,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-550-W Yellow, 40",1,713,1120,261,713,974
2011-05-19,19,May,2011,30,"Young Adults",F,Germany,Hamburg,Bikes,"Road Bikes","Road-250 Black, 44",1,1555,2443,717,1555,2272
2011-05-19,19,May,2011,32,"Young Adults",F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 42",1,1266,2320,683,1266,1949
2011-05-19,19,May,2011,32,"Young Adults",M,"United States",Washington,Bikes,"Road Bikes","Road-550-W Yellow, 48",1,713,1120,161,713,874
2011-05-19,19,May,2011,37,Adults,F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 38",4,1266,2320,2731,5064,7795
2011-05-19,19,May,2011,42,Adults,F,"United States",California,Bikes,"Road Bikes","Road-250 Black, 52",1,1555,2443,839,1555,2394
2011-05-19,19,May,2011,44,Adults,F,"United States",California,Bikes,"Road Bikes","Road-150 Red, 62",1,2171,3578,1335,2171,3506
2011-05-20,20,May,2011,30,"Young Adults",M,Germany,Bayern,Bikes,"Road Bikes","Road-750 Black, 48",1,344,540,191,344,535
2011-05-20,20,May,2011,36,Adults,F,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 46",1,1266,2320,683,1266,1949
2011-05-20,20,May,2011,36,Adults,F,"United Kingdom",England,Bikes,"Road Bikes","Road-350-W Yellow, 48",1,1083,1701,550,1083,1633
2011-05-20,20,May,2011,40,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-250 Black, 52",3,1555,2443,1711,4665,6376
2011-05-20,20,May,2011,49,Adults,F,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 44",2,713,1120,769,1426,2195
2011-05-20,20,May,2011,51,Adults,F,"United States",California,Bikes,"Road Bikes","Road-750 Black, 44",3,344,540,556,1032,1588
2011-05-21,21,May,2011,19,Youth,M,"United States",Oregon,Bikes,"Road Bikes","Road-150 Red, 52",1,2171,3578,906,2171,3077
2011-05-21,21,May,2011,33,"Young Adults",F,France,"Seine (Paris)",Bikes,"Road Bikes","Road-250 Black, 44",2,1555,2443,897,3110,4007
2011-05-21,21,May,2011,34,"Young Adults",F,"United States",Oregon,Bikes,"Road Bikes","Road-250 Red, 48",1,1519,2443,582,1519,2101
2011-05-21,21,May,2011,34,"Young Adults",F,"United States",Washington,Bikes,"Mountain Bikes","Mountain-100 Silver, 44",2,1912,3400,1480,3824,5304
2011-05-21,21,May,2011,42,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-150 Red, 62",3,2171,3578,2826,6513,9339
2011-05-21,21,May,2011,47,Adults,M,"United States",Washington,Bikes,"Road Bikes","Road-650 Black, 62",2,487,783,247,974,1221
2011-05-22,22,May,2011,20,Youth,M,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 56",1,2171,3578,620,2171,2791
2011-05-22,22,May,2011,24,Youth,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-250 Black, 52",1,1555,2443,570,1555,2125
2011-05-22,22,May,2011,36,Adults,F,France,"Seine (Paris)",Bikes,"Mountain Bikes","Mountain-100 Black, 38",1,1898,3375,870,1898,2768
2011-05-22,22,May,2011,41,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-750 Black, 48",2,344,540,252,688,940
2011-05-22,22,May,2011,45,Adults,F,Australia,"New South Wales",Bikes,"Road Bikes","Road-550-W Yellow, 40",4,713,1120,1046,2852,3898
2011-05-22,22,May,2011,56,Adults,F,"United Kingdom",England,Bikes,"Road Bikes","Road-750 Black, 44",1,344,540,174,344,518
2011-05-23,23,May,2011,23,Youth,M,Canada,"British Columbia",Bikes,"Road Bikes","Road-250 Black, 44",3,1555,2443,2591,4665,7256
2011-05-23,23,May,2011,24,Youth,M,Australia,Victoria,Bikes,"Road Bikes","Road-250 Black, 44",2,1555,2443,750,3110,3860
2011-05-23,23,May,2011,32,"Young Adults",M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2011-05-23,23,May,2011,36,Adults,M,"United States",California,Bikes,"Road Bikes","Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
2011-05-23,23,May,2011,40,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-250 Red, 58",3,1555,2443,1711,4665,6376
2011-05-23,23,May,2011,41,Adults,M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2011-05-23,23,May,2011,46,Adults,F,"United States",Oregon,Bikes,"Road Bikes","Road-150 Red, 44",1,2171,3578,906,2171,3077
2011-05-24,24,May,2011,18,Youth,M,Germany,Saarland,Bikes,"Road Bikes","Road-150 Red, 48",1,2171,3578,763,2171,2934
2011-05-24,24,May,2011,32,"Young Adults",F,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Silver, 46",4,1266,2320,4030,5064,9094
2011-05-24,24,May,2011,32,"Young Adults",M,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2011-05-24,24,May,2011,35,Adults,M,Australia,Queensland,Bikes,"Mountain Bikes","Mountain-200 Silver, 46",2,1266,2320,1366,2532,3898
2011-05-24,24,May,2011,35,Adults,M,Germany,Nordrhein-Westfalen,Bikes,"Road Bikes","Road-650 Red, 60",4,487,783,777,1948,2725
2011-05-24,24,May,2011,41,Adults,F,"United States",Washington,Bikes,"Road Bikes","Road-250 Black, 52",2,1555,2443,701,3110,3811
2011-05-24,24,May,2011,42,Adults,F,"United States",California,Bikes,"Mountain Bikes","Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2011-05-24,24,May,2011,43,Adults,F,"United States",Washington,Bikes,"Road Bikes","Road-150 Red, 62",1,2171,3578,620,2171,2791
2011-05-24,24,May,2011,45,Adults,M,"United States",Oregon,Bikes,"Road Bikes","Road-350-W Yellow, 42",2,1083,1701,760,2166,2926
2011-05-25,25,May,2011,19,Youth,M,"United States",California,Bikes,"Road Bikes","Road-550-W Yellow, 42",1,713,1120,385,713,1098
2011-05-25,25,May,2011,33,"Young Adults",F,Germany,Hamburg,Bikes,"Road Bikes","Road-250 Red, 48",2,1519,2443,1506,3038,4544
2011-05-25,25,May,2011,34,"Young Adults",F,Australia,Queensland,Bikes,"Road Bikes","Road-250 Red, 58",2,1555,2443,994,3110,4104
2011-05-25,25,May,2011,34,"Young Adults",M,Australia,Victoria,Bikes,"Mountain Bikes","Mountain-200 Black, 42",3,1252,2295,1683,3756,5439
2011-05-25,25,May,2011,41,Adults,F,"United States",California,Bikes,"Mountain Bikes","Mountain-500 Silver, 42",1,308,565,246,308,554
2011-05-25,25,May,2011,47,Adults,F,France,"Seine (Paris)",Bikes,"Road Bikes","Road-250 Red, 44",1,1519,2443,484,1519,2003
2011-05-25,25,May,2011,47,Adults,M,Australia,"New South Wales",Bikes,"Road Bikes","Road-750 Black, 58",2,344,540,252,688,940
